Stu ID,pos_x,pos_y,consume_level,have_class_afternoon,choice
1806,386,514,68,FALSE,B
1807,713,618,90,TRUE,C
1808,856,395,61,TRUE,C
1809,372,627,80,FALSE,B
1810,855,405,69,TRUE,C
1811,381,778,91,TRUE,B
1812,89,529,75,FALSE,B
1813,0,953,46,FALSE,C
1814,720,897,77,FALSE,B
1815,654,484,79,TRUE,C
1816,282,64,64,FALSE,B
1817,319,695,92,FALSE,B
1818,411,328,70,FALSE,B
1819,452,982,91,FALSE,B
1820,408,807,78,FALSE,B
1821,615,603,87,TRUE,C
1822,548,43,82,FALSE,A
1823,632,388,64,TRUE,C
1824,22,434,100,TRUE,A
1825,429,969,34,TRUE,C
1826,761,579,63,FALSE,C
1827,974,734,61,TRUE,C
1828,960,823,94,FALSE,B
1829,746,336,72,FALSE,C
1830,873,218,42,FALSE,C
1831,943,929,89,TRUE,C
1832,799,89,55,TRUE,C
1833,59,936,63,TRUE,B
1834,786,955,77,FALSE,B
1835,367,353,100,FALSE,A
1836,526,650,91,FALSE,A
1837,774,226,48,FALSE,C
1838,115,62,100,FALSE,A
1839,357,300,89,TRUE,A
1840,744,548,71,FALSE,C
1841,93,693,77,FALSE,B
1842,526,23,100,FALSE,A
1843,423,808,100,FALSE,A
1844,442,705,84,FALSE,B
1845,865,675,100,FALSE,A
1846,291,589,30,FALSE,C
1847,146,556,96,FALSE,A
1848,839,105,60,FALSE,C
1849,382,211,90,FALSE,B
1850,263,498,69,FALSE,B
1851,234,273,71,FALSE,B
1852,200,305,77,FALSE,B
1853,934,111,88,FALSE,A
1854,376,580,100,FALSE,A
1855,465,958,95,FALSE,B
1856,434,939,20,FALSE,C
1857,760,884,100,TRUE,C
1858,544,486,93,TRUE,B
1859,447,795,68,TRUE,B
1860,86,970,77,FALSE,B
1861,256,659,70,FALSE,B
1862,172,462,88,FALSE,B
1863,862,785,91,FALSE,B
1864,914,49,100,FALSE,A
1865,568,860,51,FALSE,C
1866,821,926,74,FALSE,B
1867,865,779,61,TRUE,C
1868,586,162,69,TRUE,C
1869,528,770,100,FALSE,A
1870,814,390,78,TRUE,C
1871,622,604,51,FALSE,C
1872,789,246,64,FALSE,C
1873,468,514,100,TRUE,B
1874,356,66,70,TRUE,A
1875,233,620,48,TRUE,B
1876,466,796,95,FALSE,A
1877,21,823,61,TRUE,B
1878,106,278,85,FALSE,A
1879,203,782,100,FALSE,B
1880,844,291,76,TRUE,C
1881,40,768,67,FALSE,B
1882,948,757,91,TRUE,C
1883,614,453,100,FALSE,A
1884,971,73,89,TRUE,C
1885,587,379,68,FALSE,B
1886,556,747,68,FALSE,B
1887,578,88,76,FALSE,C
1888,153,240,71,FALSE,B
1889,77,951,65,FALSE,B
1890,959,167,61,FALSE,C
1891,1,405,78,FALSE,B
1892,213,965,65,TRUE,B
1893,532,983,83,TRUE,B
1894,973,446,86,FALSE,B
1895,275,467,100,TRUE,A
1896,932,973,56,FALSE,C
1897,182,262,95,FALSE,A
1898,2,498,79,FALSE,B
1899,881,296,54,TRUE,C
1900,123,915,93,FALSE,B
1901,214,842,73,FALSE,B
1902,385,301,70,FALSE,B
1903,304,251,100,FALSE,A
1904,300,618,79,FALSE,B
1905,55,412,100,FALSE,A
1906,521,630,94,FALSE,A
1907,939,131,91,FALSE,B
1908,908,459,75,FALSE,C
1909,383,248,70,FALSE,B
1910,366,266,78,TRUE,B
1911,191,756,80,FALSE,B
1912,296,296,87,TRUE,A
1913,441,862,75,TRUE,C
1914,959,243,100,FALSE,A
1915,950,279,45,FALSE,C
1916,183,601,77,FALSE,B
1917,636,392,75,FALSE,B
1918,992,552,100,FALSE,A
1919,832,244,88,TRUE,C
1920,42,933,66,TRUE,B
1921,369,765,94,FALSE,B
1922,687,131,90,TRUE,C
1923,245,122,71,FALSE,B
1924,475,827,49,FALSE,C
1925,279,359,99,TRUE,A
1926,71,345,78,TRUE,A
1927,1,619,60,TRUE,B
1928,657,142,88,FALSE,A
1929,525,891,76,FALSE,B
1930,910,676,58,FALSE,C
1931,444,734,74,FALSE,B
1932,543,61,100,FALSE,A
1933,43,79,77,FALSE,A
1934,831,156,78,TRUE,C
1935,71,288,41,FALSE,C
1936,521,550,61,FALSE,C
1937,374,281,70,FALSE,B
1938,0,368,76,FALSE,B
1939,921,968,100,FALSE,A
1940,14,170,100,FALSE,A
1941,709,309,87,FALSE,B
1942,471,28,55,FALSE,C
1943,500,803,92,FALSE,B
1944,709,19,100,FALSE,A
1945,261,281,88,FALSE,A
1946,737,301,93,FALSE,A
1947,867,250,76,TRUE,C
1948,396,550,86,TRUE,C
1949,631,139,51,FALSE,C
1950,791,315,86,FALSE,A
1951,719,179,68,TRUE,C
1952,576,938,76,TRUE,B
1953,337,882,100,TRUE,B
1954,177,44,75,FALSE,A
1955,153,381,100,FALSE,A
1956,689,864,69,FALSE,B
1957,339,765,100,FALSE,A
1958,300,7,51,TRUE,A
1959,401,284,96,TRUE,A
1960,228,364,100,FALSE,B
1961,555,15,100,FALSE,A
1962,692,917,65,TRUE,C
1963,740,539,83,FALSE,B
1964,553,885,62,FALSE,C
1965,509,578,100,FALSE,A
1966,79,859,88,TRUE,B
1967,595,304,87,FALSE,C
1968,567,712,97,FALSE,A
1969,450,475,66,FALSE,B
1970,417,254,80,TRUE,A
1971,761,403,61,FALSE,C
1972,635,904,54,FALSE,C
1973,411,641,62,FALSE,B
1974,283,751,53,FALSE,C
1975,635,521,79,FALSE,B
1976,665,410,73,FALSE,B
1977,858,882,96,FALSE,A
1978,899,391,54,FALSE,C
1979,376,61,95,FALSE,A
1980,704,226,84,FALSE,B
1981,959,53,73,TRUE,C
1982,543,998,89,FALSE,B
1983,429,94,90,FALSE,A
1984,511,221,100,FALSE,A
1985,971,864,26,FALSE,C
1986,470,858,95,TRUE,B
1987,103,184,86,FALSE,A
1988,289,46,72,FALSE,B
1989,517,179,60,FALSE,C
1990,208,138,48,FALSE,C
1991,607,748,100,FALSE,A
1992,928,670,78,FALSE,B
1993,763,525,44,FALSE,C
1994,390,792,85,FALSE,B
1995,814,88,96,FALSE,A
1996,833,55,83,TRUE,C
1997,690,928,43,FALSE,C
1998,985,640,93,FALSE,A
1999,654,10,64,FALSE,C
2000,380,589,77,TRUE,C
2001,603,663,96,TRUE,C
2002,251,909,95,FALSE,B
2003,372,925,65,FALSE,C
2004,207,274,69,FALSE,B
2005,322,557,100,TRUE,B
2006,843,47,74,TRUE,C
2007,161,410,81,FALSE,B
2008,494,610,100,FALSE,A
2009,592,289,100,FALSE,A
2010,660,966,70,TRUE,C
2011,920,459,100,FALSE,A
2012,454,536,100,FALSE,A
2013,812,844,84,FALSE,B
2014,120,348,86,FALSE,A
2015,812,79,81,FALSE,A
2016,341,640,68,FALSE,B
2017,976,715,73,TRUE,C
2018,302,823,86,FALSE,B
2019,910,259,64,TRUE,C
2020,774,54,64,FALSE,C
2021,1,630,84,TRUE,B
2022,565,856,92,TRUE,C
2023,152,934,79,FALSE,B
2024,60,247,100,FALSE,A
2025,507,575,60,TRUE,C
2026,166,324,90,FALSE,A
2027,946,135,85,TRUE,C
2028,117,558,75,FALSE,B
2029,787,181,65,FALSE,C
2030,60,908,85,FALSE,B
2031,301,353,100,TRUE,A
2032,808,811,84,TRUE,C
2033,533,415,69,TRUE,C
2034,11,488,80,TRUE,B
2035,967,73,100,FALSE,A
2036,987,251,36,FALSE,C
2037,528,306,95,TRUE,C
2038,312,275,58,TRUE,B
2039,451,525,100,FALSE,A
2040,658,42,100,TRUE,C
2041,710,294,98,FALSE,A
2042,170,815,55,FALSE,C
2043,813,639,95,FALSE,B
2044,413,737,78,FALSE,B
2045,43,229,70,FALSE,A
2046,601,478,53,FALSE,C
2047,403,462,77,FALSE,B
2048,218,860,69,FALSE,B
2049,606,257,90,FALSE,A
2050,198,263,100,FALSE,A
2051,940,329,90,FALSE,B
2052,125,889,82,TRUE,B
2053,459,970,82,FALSE,B
2054,504,360,71,FALSE,B
2055,907,673,37,FALSE,C
2056,404,593,65,FALSE,B
2057,972,6,73,FALSE,B
2058,72,720,70,FALSE,B
2059,86,748,82,FALSE,B
2060,777,979,100,FALSE,A
2061,805,705,81,FALSE,B
2062,288,771,90,FALSE,B
2063,98,352,100,FALSE,A
2064,584,321,75,TRUE,C
2065,437,444,89,FALSE,B
2066,593,379,85,FALSE,A
2067,393,612,87,TRUE,B
2068,942,310,100,FALSE,A
2069,524,65,98,TRUE,A
2070,743,354,98,FALSE,A
2071,466,545,68,FALSE,B
2072,291,78,85,FALSE,A
2073,787,435,81,FALSE,C
2074,734,547,43,TRUE,C
2075,401,20,64,FALSE,B
2076,820,256,89,FALSE,A
2077,326,171,100,FALSE,A
2078,665,528,100,FALSE,A
2079,723,125,76,TRUE,C
2080,237,614,100,TRUE,B
2081,351,944,60,FALSE,B
2082,130,361,76,FALSE,B
2083,134,321,77,TRUE,A
2084,615,179,66,FALSE,B
2085,195,959,100,FALSE,B
2086,80,654,92,TRUE,B
2087,159,20,77,TRUE,A
2088,441,269,60,FALSE,C
2089,527,778,96,FALSE,B
2090,788,425,69,FALSE,B
2091,200,163,80,FALSE,B
2092,333,625,66,FALSE,B
2093,89,989,49,TRUE,B
2094,139,985,75,TRUE,B
2095,767,775,80,FALSE,B
2096,141,577,65,TRUE,B
2097,365,638,56,TRUE,C
2098,511,917,74,TRUE,B
2099,404,343,100,FALSE,A
2100,427,838,66,FALSE,B
2101,844,299,74,FALSE,B
2102,979,230,100,FALSE,A
2103,135,447,84,FALSE,B
2104,62,852,97,FALSE,B
2105,164,958,44,TRUE,B
2106,3,691,68,FALSE,B
2107,586,331,48,FALSE,C
2108,670,168,89,FALSE,A
2109,227,773,71,FALSE,B
2110,821,54,100,FALSE,A
2111,773,407,80,FALSE,B
2112,696,584,58,TRUE,C
2113,781,305,69,FALSE,B
2114,738,465,20,FALSE,C
2115,589,966,79,FALSE,B
2116,143,752,100,FALSE,A
2117,178,54,93,TRUE,A
2118,979,12,100,TRUE,C
2119,152,724,100,FALSE,A
2120,738,546,62,FALSE,C
2121,953,131,80,TRUE,C
2122,393,253,100,FALSE,A
2123,619,557,46,FALSE,C
2124,502,690,81,FALSE,B
2125,300,670,85,FALSE,B
2126,452,17,49,TRUE,C
2127,379,196,84,FALSE,A
2128,158,800,66,TRUE,B
2129,629,282,87,TRUE,C
2130,619,379,55,FALSE,C
2131,358,565,63,FALSE,B
2132,225,486,100,FALSE,A
2133,121,26,85,FALSE,A
2134,322,71,56,FALSE,C
2135,37,908,62,FALSE,B
2136,176,71,72,FALSE,B
2137,310,864,100,FALSE,B
2138,847,332,78,FALSE,B
2139,349,496,87,FALSE,A
2140,844,406,85,FALSE,B
2141,325,994,97,TRUE,B
2142,133,962,73,FALSE,B
2143,374,714,96,TRUE,B
2144,59,335,76,FALSE,B
2145,571,878,78,FALSE,B
2146,834,723,76,FALSE,C
2147,585,899,100,TRUE,C
2148,119,195,64,FALSE,B
2149,796,926,100,TRUE,C
2150,769,365,63,TRUE,C
2151,268,362,64,TRUE,A
2152,832,541,70,TRUE,C
2153,638,7,100,FALSE,A
2154,678,906,93,TRUE,C
2155,687,478,100,TRUE,C
2156,657,534,95,FALSE,A
2157,536,335,100,FALSE,A
2158,371,139,95,FALSE,A
2159,777,874,34,FALSE,C
2160,245,588,65,FALSE,B
2161,395,665,100,FALSE,A
2162,82,684,34,TRUE,B
2163,323,37,90,TRUE,A
2164,973,481,99,FALSE,A
2165,575,84,100,FALSE,A
2166,243,206,92,FALSE,A
2167,743,386,60,TRUE,C
2168,233,200,75,FALSE,B
2169,540,237,71,FALSE,C
2170,235,374,88,FALSE,B
2171,318,797,90,FALSE,B
2172,262,723,88,FALSE,B
2173,265,312,50,TRUE,C
2174,984,863,82,TRUE,C
2175,390,589,40,FALSE,C
2176,960,562,81,FALSE,B
2177,547,669,89,FALSE,B
2178,596,39,100,FALSE,A
2179,718,546,79,TRUE,C
2180,91,6,61,FALSE,C
2181,411,437,83,FALSE,B
2182,476,631,77,FALSE,B
2183,189,145,82,FALSE,A
2184,538,979,100,FALSE,B
2185,10,866,91,FALSE,B
2186,174,593,68,FALSE,B
2187,610,414,78,FALSE,B
2188,68,23,63,FALSE,B
2189,473,603,58,FALSE,C
2190,742,164,60,FALSE,C
2191,669,557,38,TRUE,C
2192,912,60,61,FALSE,C
2193,31,890,81,FALSE,B
2194,702,426,87,TRUE,C
2195,15,78,70,TRUE,A
2196,789,779,62,TRUE,C
2197,78,749,77,FALSE,B
2198,905,188,73,FALSE,C
2199,888,433,76,FALSE,B
2200,836,469,100,FALSE,A
2201,114,478,100,FALSE,A
2202,592,868,91,FALSE,A
2203,450,603,80,FALSE,B
2204,791,660,85,FALSE,C
2205,805,113,64,FALSE,C
2206,982,456,95,TRUE,C
2207,194,663,48,FALSE,C
2208,408,323,91,FALSE,A
2209,714,570,46,FALSE,C
2210,765,732,57,FALSE,C
2211,751,458,64,FALSE,C
2212,844,608,68,FALSE,C
2213,569,759,68,FALSE,C
2214,903,631,83,FALSE,C
2215,511,643,66,FALSE,B
2216,475,126,79,FALSE,A
2217,500,117,100,TRUE,A
2218,600,87,91,FALSE,A
2219,268,441,80,TRUE,A
2220,709,20,84,FALSE,A
2221,812,978,100,TRUE,C
2222,795,229,85,TRUE,C
2223,964,419,75,TRUE,C
2224,449,287,93,FALSE,A
2225,370,577,84,FALSE,B
2226,437,615,50,FALSE,C
2227,59,352,100,FALSE,A
2228,65,934,83,TRUE,B
2229,38,223,63,FALSE,A
2230,813,751,80,TRUE,C
2231,882,286,73,FALSE,B
2232,176,283,70,FALSE,B
2233,444,137,67,FALSE,B
2234,290,800,100,FALSE,A
2235,89,521,85,FALSE,B
2236,807,714,100,FALSE,A
2237,458,642,66,FALSE,B
2238,589,53,47,FALSE,C
2239,551,829,46,FALSE,C
2240,70,875,63,TRUE,B
2241,312,148,85,FALSE,B
2242,646,814,54,TRUE,C
2243,739,709,44,TRUE,C
2244,370,342,51,FALSE,C
2245,170,820,100,TRUE,B
2246,808,635,83,TRUE,C
2247,495,335,65,FALSE,C
2248,756,905,58,FALSE,C
2249,555,269,52,TRUE,C
2250,620,868,66,FALSE,C
2251,449,728,93,FALSE,A
2252,278,748,96,FALSE,B
2253,387,833,75,FALSE,B
2254,8,40,100,FALSE,A
2255,379,172,63,FALSE,B
2256,112,710,77,TRUE,B
2257,49,213,83,FALSE,A
2258,264,351,66,TRUE,C
2259,239,388,84,FALSE,B
2260,330,635,72,TRUE,B
2261,198,869,69,TRUE,B
2262,788,231,89,TRUE,C
2263,883,266,96,FALSE,A
2264,706,435,75,TRUE,C
2265,241,854,75,FALSE,B
2266,76,800,84,TRUE,B
2267,270,860,89,FALSE,B
2268,594,360,42,TRUE,C
2269,882,38,33,FALSE,C
2270,732,983,65,FALSE,C
2271,124,407,80,FALSE,B
2272,847,941,65,TRUE,C
2273,327,814,95,FALSE,A
2274,896,138,66,FALSE,C
2275,394,455,52,FALSE,C
2276,918,126,51,FALSE,C
2277,961,515,73,FALSE,C
2278,455,277,94,TRUE,A
2279,693,870,87,FALSE,B
2280,398,57,59,FALSE,C
2281,450,660,70,FALSE,C
2282,488,346,100,FALSE,A
2283,895,795,90,FALSE,B
2284,576,171,70,FALSE,C
2285,734,59,83,FALSE,B
2286,47,819,47,FALSE,B
2287,450,59,41,FALSE,C
2288,567,222,95,TRUE,C
2289,397,426,37,TRUE,C
2290,178,166,100,TRUE,A
2291,413,539,100,TRUE,C
2292,576,476,100,FALSE,A
2293,259,824,89,FALSE,B
2294,427,687,78,FALSE,B
2295,567,412,49,FALSE,C
2296,880,855,100,FALSE,B
2297,159,873,100,TRUE,B
2298,947,77,76,FALSE,B
2299,500,572,87,FALSE,B
2300,404,207,54,FALSE,C
2301,978,613,84,FALSE,B
2302,170,499,57,TRUE,B
2303,349,55,91,FALSE,A
2304,227,355,91,FALSE,A
2305,745,959,100,FALSE,B
2306,281,675,35,FALSE,C
2307,499,354,100,TRUE,C
2308,909,774,75,FALSE,C
2309,544,448,80,TRUE,C
2310,920,425,94,FALSE,A
2311,359,635,76,FALSE,B
2312,241,326,57,FALSE,C
2313,744,267,46,FALSE,C
2314,100,623,77,FALSE,B
2315,330,129,56,FALSE,C
2316,763,807,65,FALSE,B
2317,386,697,100,TRUE,C
2318,224,888,70,FALSE,B
2319,317,833,100,FALSE,B
2320,87,290,82,TRUE,A
2321,68,56,82,TRUE,A
2322,233,512,98,FALSE,A
2323,94,978,70,FALSE,B
2324,352,43,69,FALSE,B
2325,559,496,93,FALSE,A
2326,474,987,48,FALSE,C
2327,460,545,64,FALSE,C
2328,426,629,100,FALSE,A
2329,367,22,88,FALSE,A
2330,618,943,69,TRUE,C
2331,140,101,66,FALSE,A
2332,468,882,86,FALSE,B
2333,996,235,56,FALSE,C
2334,586,467,100,TRUE,C
2335,32,250,83,TRUE,A
2336,274,475,97,TRUE,B
2337,521,412,100,TRUE,C
2338,11,466,96,TRUE,A
2339,783,907,81,TRUE,C
2340,653,383,85,FALSE,B
2341,862,405,35,TRUE,C
2342,678,731,87,FALSE,B
2343,318,489,93,FALSE,A
2344,671,292,100,FALSE,A
2345,558,931,83,FALSE,B
2346,423,851,59,FALSE,B
2347,596,892,100,TRUE,B
2348,540,130,59,FALSE,C
2349,985,508,84,FALSE,C
2350,790,911,81,FALSE,C
2351,527,881,72,FALSE,B
2352,401,240,77,FALSE,B
2353,610,782,100,FALSE,A
2354,133,100,26,TRUE,A
2355,154,30,96,FALSE,A
2356,440,491,93,FALSE,A
2357,15,122,88,FALSE,A
2358,844,683,72,TRUE,C
2359,157,412,100,FALSE,A
2360,497,828,81,TRUE,C
2361,475,636,59,FALSE,C
2362,795,986,100,FALSE,B
2363,803,893,72,TRUE,C
2364,463,752,69,FALSE,B
2365,296,297,76,TRUE,A
2366,618,389,87,FALSE,C
2367,578,121,82,FALSE,B
2368,549,490,92,FALSE,A
2369,807,649,82,FALSE,C
2370,203,780,89,TRUE,B
2371,77,356,82,FALSE,B
2372,949,370,73,TRUE,C
2373,208,10,56,TRUE,A
2374,922,770,52,TRUE,C
2375,590,21,65,FALSE,C
2376,491,721,86,FALSE,B
2377,534,30,63,FALSE,B
2378,324,696,99,TRUE,B
2379,110,888,100,TRUE,B
2380,438,400,64,FALSE,C
2381,165,306,87,FALSE,A
2382,235,244,82,FALSE,B
2383,902,711,100,FALSE,A
2384,261,258,90,FALSE,A
2385,220,471,78,FALSE,B
2386,563,783,93,FALSE,A
2387,920,615,84,FALSE,C
2388,958,101,73,FALSE,C
2389,810,297,100,FALSE,A
2390,674,99,92,FALSE,A
2391,726,695,64,TRUE,C
2392,801,632,91,TRUE,C
2393,167,150,62,FALSE,C
2394,469,497,48,FALSE,C
2395,933,621,82,TRUE,C
2396,772,90,40,TRUE,C
2397,600,257,79,FALSE,C
2398,898,21,78,FALSE,C
2399,55,61,88,TRUE,A
2400,464,885,35,TRUE,B
2401,918,94,94,FALSE,A
2402,683,878,79,TRUE,C
2403,310,886,67,FALSE,B
2404,836,14,82,FALSE,B
2405,29,957,100,FALSE,B
2406,171,160,84,TRUE,A
2407,622,855,100,FALSE,A
2408,558,867,79,TRUE,B
2409,786,382,86,TRUE,C
2410,858,14,100,FALSE,A
2411,948,143,82,TRUE,C
2412,637,150,26,FALSE,C
2413,965,818,100,FALSE,A
2414,335,735,69,FALSE,B
2415,463,632,73,FALSE,B
2416,819,570,91,TRUE,C
2417,264,953,68,FALSE,B
2418,304,215,82,FALSE,B
2419,368,754,89,FALSE,A
2420,584,339,85,FALSE,A
2421,77,368,63,FALSE,B
2422,11,298,100,FALSE,A
2423,649,467,76,FALSE,C
2424,58,505,95,FALSE,B
2425,295,425,87,FALSE,B
2426,987,453,70,TRUE,C
2427,352,942,53,FALSE,C
2428,975,755,72,FALSE,B
2429,207,623,76,FALSE,B
2430,991,622,100,TRUE,C
2431,209,588,97,FALSE,A
2432,573,163,86,FALSE,A
2433,167,635,81,FALSE,B
2434,830,506,93,FALSE,B
2435,520,347,56,FALSE,C
2436,964,496,100,FALSE,A
2437,485,51,67,FALSE,C
2438,111,177,100,TRUE,A
2439,338,206,90,FALSE,A
2440,552,764,88,FALSE,B
2441,199,231,100,FALSE,A
2442,577,882,64,FALSE,C
2443,740,138,61,TRUE,C
2444,251,382,69,TRUE,A
2445,897,943,97,FALSE,B
2446,663,346,91,FALSE,A
2447,793,620,100,TRUE,C
2448,740,378,69,FALSE,C
2449,99,938,59,FALSE,B
2450,238,321,71,FALSE,B
2451,817,949,58,TRUE,C
2452,448,128,71,FALSE,B
2453,757,716,85,TRUE,C
2454,728,101,100,FALSE,A
2455,731,76,74,FALSE,B
2456,11,777,88,FALSE,B
2457,676,562,100,TRUE,C
2458,674,196,79,TRUE,C
2459,661,758,69,TRUE,C
2460,882,277,18,FALSE,C
2461,859,179,94,TRUE,C
2462,803,413,81,FALSE,C
2463,404,137,14,TRUE,C
2464,547,786,75,TRUE,C
2465,853,666,64,FALSE,C
2466,432,417,82,FALSE,B
2467,314,532,87,TRUE,B
2468,573,95,100,TRUE,C
2469,454,845,97,FALSE,A
2470,890,684,100,FALSE,A
2471,668,378,100,TRUE,C
2472,122,426,83,FALSE,A
2473,342,948,100,FALSE,A
2474,926,589,90,FALSE,C
2475,576,280,98,FALSE,A
2476,901,936,98,TRUE,C
2477,110,714,100,FALSE,A
2478,38,216,83,FALSE,A
2479,611,194,88,TRUE,C
2480,397,694,88,FALSE,B
2481,752,453,100,FALSE,A
2482,436,679,100,TRUE,C
2483,915,758,100,FALSE,A
2484,428,534,64,FALSE,C
2485,647,551,100,FALSE,A
2486,397,432,59,FALSE,C
2487,638,339,60,FALSE,C
2488,481,135,100,TRUE,A
2489,441,931,75,FALSE,B
2490,88,375,71,FALSE,B
2491,295,570,59,FALSE,B
2492,640,393,100,TRUE,C
2493,656,427,78,FALSE,B
2494,308,41,90,FALSE,A
2495,401,675,77,TRUE,B
2496,413,756,77,FALSE,B
2497,682,902,71,FALSE,C
2498,511,155,59,FALSE,C
2499,42,108,81,FALSE,A
2500,462,436,100,FALSE,A
2501,417,75,96,FALSE,A
2502,327,175,61,TRUE,A
2503,408,898,100,FALSE,A
2504,629,639,100,FALSE,A
2505,72,68,67,TRUE,A
2506,952,517,94,FALSE,A
2507,632,25,79,TRUE,C
2508,582,579,91,FALSE,A
2509,301,228,100,TRUE,A
2510,193,792,99,FALSE,A
2511,544,741,89,TRUE,C
2512,983,741,100,FALSE,A
2513,281,640,100,TRUE,B
2514,135,639,100,TRUE,B
2515,699,841,54,TRUE,C
2516,402,212,83,FALSE,A
2517,802,923,87,TRUE,C
2518,913,274,62,FALSE,C
2519,685,599,82,FALSE,C
2520,142,596,68,FALSE,B
2521,980,920,75,FALSE,B
2522,269,63,72,FALSE,B
2523,812,552,75,FALSE,B
2524,2,391,83,FALSE,B
2525,520,69,76,FALSE,B
2526,806,259,42,FALSE,C
2527,463,971,82,FALSE,B
2528,253,475,67,FALSE,C
2529,785,823,83,TRUE,C
2530,791,631,100,FALSE,A
2531,116,791,70,FALSE,B
2532,834,1,94,FALSE,A
2533,234,907,99,FALSE,A
2534,856,512,54,TRUE,C
2535,695,674,70,FALSE,B
2536,658,338,79,FALSE,B
2537,820,601,79,TRUE,C
2538,577,13,100,FALSE,A
2539,78,897,100,FALSE,A
2540,366,69,77,FALSE,B
2541,895,915,59,FALSE,C
2542,100,188,93,FALSE,A
2543,930,50,75,FALSE,B
2544,588,217,71,FALSE,B
2545,167,526,58,FALSE,C
2546,256,903,60,TRUE,B
2547,848,376,100,TRUE,C
2548,312,719,43,FALSE,C
2549,806,925,65,FALSE,B
2550,58,169,45,TRUE,A
2551,862,258,84,TRUE,C
2552,610,97,37,FALSE,C
2553,865,225,88,FALSE,B
2554,427,502,71,FALSE,B
2555,916,189,62,FALSE,C
2556,873,57,100,FALSE,A
2557,6,927,100,TRUE,B
2558,484,552,80,FALSE,B
2559,293,296,80,TRUE,A
2560,282,451,60,FALSE,B
2561,655,642,100,TRUE,C
2562,200,560,85,FALSE,B
2563,313,940,64,FALSE,B
2564,920,959,62,TRUE,C
2565,36,803,64,TRUE,B
2566,425,467,100,TRUE,B
2567,987,22,62,FALSE,C
2568,768,313,72,FALSE,B
2569,915,898,100,FALSE,A
2570,705,181,86,FALSE,B
2571,25,98,84,TRUE,A
2572,293,109,100,TRUE,A
2573,340,973,44,TRUE,B
2574,547,233,68,FALSE,B
2575,487,14,91,FALSE,A
2576,438,231,59,FALSE,C
2577,272,752,57,FALSE,C
2578,585,795,60,FALSE,C
2579,239,233,100,FALSE,A
2580,206,335,100,FALSE,A
2581,764,418,100,TRUE,C
2582,991,262,100,TRUE,C
2583,936,499,100,FALSE,A
2584,682,28,65,FALSE,C
2585,758,553,100,TRUE,C
2586,513,130,70,FALSE,B
2587,957,949,100,FALSE,B
2588,980,687,80,FALSE,C
2589,591,488,99,TRUE,C
2590,129,274,85,FALSE,A
2591,668,639,79,TRUE,C
2592,612,296,85,FALSE,A
2593,809,148,70,TRUE,C
2594,908,425,100,FALSE,A
2595,993,410,72,FALSE,C
2596,877,187,77,TRUE,C
2597,102,361,55,FALSE,C
2598,422,825,66,TRUE,B
2599,493,220,74,TRUE,C
2600,838,492,75,TRUE,C
2601,525,757,64,TRUE,C
2602,411,982,63,FALSE,B
2603,846,212,97,FALSE,A
2604,893,859,100,FALSE,A
2605,181,517,69,FALSE,B
2606,44,686,82,FALSE,B
2607,792,920,100,FALSE,B
2608,896,544,73,TRUE,C
2609,363,717,97,TRUE,B
2610,625,293,95,TRUE,C
2611,427,181,100,TRUE,A
2612,864,930,96,TRUE,C
2613,13,31,92,TRUE,A
2614,98,471,79,FALSE,B
2615,395,28,77,FALSE,B
2616,200,237,85,FALSE,A
2617,31,237,100,FALSE,A
2618,440,537,71,TRUE,B
2619,140,587,83,TRUE,B
2620,663,741,65,FALSE,B
2621,94,834,77,FALSE,B
2622,518,609,73,FALSE,B
2623,916,904,85,TRUE,C
2624,389,261,72,FALSE,B
2625,639,855,100,FALSE,A
2626,226,790,44,TRUE,B
2627,302,380,78,TRUE,A
2628,772,496,100,TRUE,C
2629,842,533,95,FALSE,A
2630,126,455,62,TRUE,B
2631,695,473,92,FALSE,A
2632,136,318,66,TRUE,A
2633,154,330,74,TRUE,A
2634,429,665,61,TRUE,B
2635,734,322,72,TRUE,C
2636,898,565,97,FALSE,A
2637,679,812,100,TRUE,C
2638,764,718,82,FALSE,B
2639,84,719,98,TRUE,B
2640,512,844,78,TRUE,C
2641,557,519,94,TRUE,C
2642,115,927,100,FALSE,A
2643,892,857,84,FALSE,B
2644,528,906,100,FALSE,A
2645,175,222,100,FALSE,A
2646,261,876,89,FALSE,B
2647,859,149,37,FALSE,C
2648,731,944,100,TRUE,C
2649,9,323,26,FALSE,C
2650,473,40,74,FALSE,B
2651,529,445,80,FALSE,B
2652,221,425,51,FALSE,C
2653,882,590,87,TRUE,C
2654,119,574,43,FALSE,B
2655,93,945,65,FALSE,B
2656,513,73,91,FALSE,A
2657,888,41,67,TRUE,C
2658,687,170,95,TRUE,C
2659,553,103,85,FALSE,A
2660,468,910,68,FALSE,B
2661,921,620,85,TRUE,C
2662,273,563,51,FALSE,C
2663,607,159,98,TRUE,A
2664,640,169,100,FALSE,A
2665,647,287,100,TRUE,C
2666,398,199,33,TRUE,C
2667,52,210,57,FALSE,C
2668,927,573,81,TRUE,C
2669,1,164,60,FALSE,A
2670,4,437,44,FALSE,C
2671,233,226,73,FALSE,B
2672,189,10,99,FALSE,A
2673,802,971,73,FALSE,B
2674,724,40,82,FALSE,A
2675,218,565,97,FALSE,A
2676,665,871,77,FALSE,B
2677,857,611,96,FALSE,A
